country_name,countryiso3code,year,school,pop,gdp_pc_real,inv_share
Africa Eastern and Southern,AFE,1997,26.4752101898193,375646235.0,1209.81741858685,17.8233875080302
Africa Eastern and Southern,AFE,1998,27.3343696594238,385505757.0,1199.80274381732,19.2559161234017
Africa Eastern and Southern,AFE,1999,27.5691108703613,395750933.0,1199.52915014927,18.8478015425903
Africa Eastern and Southern,AFE,2000,27.7371292114258,406156661.0,1205.98105360593,18.9834572520083
Africa Eastern and Southern,AFE,2001,28.7891101837158,416807868.0,1216.33535706379,18.2349584218774
Africa Eastern and Southern,AFE,2002,29.4754505157471,427820358.0,1231.4445675519,17.647979436778
Africa Eastern and Southern,AFE,2003,30.0984306335449,439173286.0,1235.71164842373,18.3103492486494
Africa Eastern and Southern,AFE,2004,31.5510196685791,450928044.0,1271.31275711155,19.7485737033903
Africa Eastern and Southern,AFE,2005,32.5553398132324,463076637.0,1314.3879382145,19.4453679886469
Africa Eastern and Southern,AFE,2006,34.0642395019531,475606210.0,1364.70525366925,20.3858372455771
Africa Eastern and Southern,AFE,2007,35.4449501037598,488580707.0,1417.47243247841,21.4848491085396
Africa Eastern and Southern,AFE,2008,36.8555488586426,502070763.0,1440.59728407645,23.870753415099
Africa Eastern and Southern,AFE,2009,37.9614715576172,516003448.0,1414.58775130051,23.6154890041129
Africa Eastern and Southern,AFE,2010,38.864860534668,530308387.0,1449.48915951845,21.5855677899219
Africa Eastern and Southern,AFE,2011,39.4915084838867,544737983.0,1468.63057193646,22.5842692038802
Africa Eastern and Southern,AFE,2012,40.5120582580566,559609961.0,1456.72281306529,23.2846027406485
Africa Eastern and Southern,AFE,2013,41.1352310180664,575202699.0,1478.97797685759,23.7485256245812
Africa Eastern and Southern,AFE,2014,42.2156600952148,590968990.0,1495.95557383523,24.3021098070702
Africa Eastern and Southern,AFE,2015,42.2618598937988,607123269.0,1498.8752400759,23.4757442708219
Africa Eastern and Southern,AFE,2016,42.6814994812012,623369401.0,1490.9075460241,22.044763764198
Africa Eastern and Southern,AFE,2017,43.2540893554688,640058741.0,1490.91109750422,22.0297596320011
Africa Eastern and Southern,AFE,2018,43.5594100952148,657801085.0,1489.94213724372,21.8468381138064
Africa Eastern and Southern,AFE,2019,44.1287307739258,675950189.0,1479.37238691603,22.0030443460918
Africa Eastern and Southern,AFE,2020,44.682559967041,694446100.0,1399.39849841898,19.6988732723162
Africa Eastern and Southern,AFE,2021,45.1505317687988,713090928.0,1425.2090572764,19.656775067568
Africa Eastern and Southern,AFE,2022,45.2816200256348,731821393.0,1440.43036630175,20.4555471479547
Africa Eastern and Southern,AFE,2023,45.1553916931152,750491370.0,1431.72178996886,19.6138401928151
Africa Eastern and Southern,AFE,2024,45.6060791015625,769280888.0,1435.35627774336,18.4479364351501
Afghanistan,AFG,1985,13.4969701766968,11426852.0,,
Afghanistan,AFG,1986,12.1385698318481,11420074.0,,
Afghanistan,AFG,1987,,11387818.0,,
Afghanistan,AFG,1988,13.2139596939087,11523298.0,,
Afghanistan,AFG,1989,12.6811199188232,11874088.0,,
Afghanistan,AFG,1990,11.0395498275757,12045660.0,,
Afghanistan,AFG,1991,17.1836109161377,12238879.0,,
Afghanistan,AFG,1992,,13278974.0,,
Afghanistan,AFG,1993,17.4169101715088,14943172.0,,
Afghanistan,AFG,1994,23.4685802459717,16250794.0,,
Afghanistan,AFG,1995,23.0545196533203,17065836.0,,
Afghanistan,AFG,1996,,17763266.0,,
Afghanistan,AFG,1997,,18452091.0,,
Afghanistan,AFG,1998,,19159996.0,,
Afghanistan,AFG,1999,,19887785.0,,
Afghanistan,AFG,2000,,20130327.0,308.318269746638,
Afghanistan,AFG,2001,14.0404100418091,20284307.0,277.118051443941,
Afghanistan,AFG,2002,,21378117.0,338.139973643387,
Afghanistan,AFG,2003,13.959529876709,22733049.0,346.071627096223,
Afghanistan,AFG,2004,19.2143802642822,23560654.0,338.637273888197,
Afghanistan,AFG,2005,20.2735099792481,24404567.0,363.640141436773,
Afghanistan,AFG,2006,29.523889541626,25424094.0,367.75831169358,
Afghanistan,AFG,2007,28.8154907226562,25909852.0,410.757728879097,
Afghanistan,AFG,2008,38.930850982666,26482622.0,417.647282647498,
Afghanistan,AFG,2009,44.2999496459961,27466101.0,488.830652491949,
Afghanistan,AFG,2010,50.4406204223633,28284089.0,542.871030476037,
Afghanistan,AFG,2011,52.4474296569824,29347708.0,525.42698276582,
Afghanistan,AFG,2012,54.372859954834,30560034.0,568.929021458341,
Afghanistan,AFG,2013,54.8833694458008,31622704.0,580.603833333096,
Afghanistan,AFG,2014,54.2936515808105,32792523.0,575.146245808546,
Afghanistan,AFG,2015,53.1501083374023,33831764.0,565.569730408751,
Afghanistan,AFG,2016,53.4350395202637,34700612.0,563.872336723147,
Afghanistan,AFG,2017,55.5364303588867,35688935.0,562.769574140988,
Afghanistan,AFG,2018,57.3578491210938,36743039.0,553.125151688293,
Afghanistan,AFG,2019,,37856121.0,557.861533207459,
Afghanistan,AFG,2020,,39068979.0,527.834554499306,11.5
Afghanistan,AFG,2021,,40000412.0,408.625855217403,13.0
Afghanistan,AFG,2022,,40578842.0,377.665627080705,16.7
Afghanistan,AFG,2023,,41454761.0,378.06630312259,15.2924823859473
Afghanistan,AFG,2024,,42647492.0,,
Africa Western and Central,AFW,1985,22.8133296966553,182811038.0,1250.10861230863,
Africa Western and Central,AFW,1986,21.5825500488281,187889141.0,1231.72334792428,
Africa Western and Central,AFW,1987,21.5655994415283,193104347.0,1215.3635405529,
Africa Western and Central,AFW,1988,21.2176399230957,198485027.0,1238.71591768679,
Africa Western and Central,AFW,1989,20.1980400085449,204062274.0,1225.6253155422,
Africa Western and Central,AFW,1990,20.4625606536865,209566031.0,1260.2797881965,
Africa Western and Central,AFW,1991,20.5557498931885,215178709.0,1241.13077395916,
Africa Western and Central,AFW,1992,20.6794700622559,221191375.0,1235.03226371661,
Africa Western and Central,AFW,1993,20.7306098937988,227246778.0,1186.18779815126,
Africa Western and Central,AFW,1994,20.7932205200195,233360104.0,1152.47046558691,
Africa Western and Central,AFW,1995,20.8791694641113,239801875.0,1142.27810598906,
Africa Western and Central,AFW,1996,20.9238700866699,246415446.0,1162.99749529556,
Africa Western and Central,AFW,1997,20.9066505432129,253207584.0,1181.46219464652,
Africa Western and Central,AFW,1998,21.0443801879883,260297834.0,1190.83371158229,
Africa Western and Central,AFW,1999,21.3046798706055,267506298.0,1176.33411969087,
Africa Western and Central,AFW,2000,22.3391399383545,274968446.0,1188.0373057001,
Africa Western and Central,AFW,2001,23.9813995361328,282780717.0,1215.84949075792,
Africa Western and Central,AFW,2002,25.3692607879639,290841795.0,1299.69542056655,
Africa Western and Central,AFW,2003,27.1360893249512,299142845.0,1334.72594265973,
Africa Western and Central,AFW,2004,28.7706794738769,307725100.0,1402.22876764658,
Africa Western and Central,AFW,2005,29.5611190795898,316588476.0,1441.98859440003,
Africa Western and Central,AFW,2006,29.8653297424316,325663158.0,1475.92318265943,
Africa Western and Central,AFW,2007,30.1015605926514,334984176.0,1513.01942969263,
Africa Western and Central,AFW,2008,32.6177215576172,344586109.0,1562.21124621273,
Africa Western and Central,AFW,2009,35.1795806884766,354343844.0,1612.48837316067,
Africa Western and Central,AFW,2010,38.3284301757812,364358270.0,1677.95238312056,
Africa Western and Central,AFW,2011,40.1716804504395,374790143.0,1711.53923110365,
Africa Western and Central,AFW,2012,41.6457786560059,385360349.0,1749.98138710355,
Africa Western and Central,AFW,2013,46.4255905151367,396030207.0,1805.79842409374,
Africa Western and Central,AFW,2014,42.5117301940918,406992047.0,1857.17116320705,
Africa Western and Central,AFW,2015,43.7089309692383,418127845.0,1860.72768628324,
Africa Western and Central,AFW,2016,42.3061790466309,429454743.0,1815.17120349953,
Africa Western and Central,AFW,2017,42.4331703186035,440882906.0,1808.72220111739,
Africa Western and Central,AFW,2018,42.7145614624023,452195915.0,1814.69463581898,
Africa Western and Central,AFW,2019,43.9062690734863,463365429.0,1829.06806387649,
Africa Western and Central,AFW,2020,44.7343406677246,474569351.0,1719.26150438049,
Africa Western and Central,AFW,2021,45.5674285888672,485920997.0,1721.90947456022,
Africa Western and Central,AFW,2022,45.6372985839844,497387180.0,1757.45658962159,
Africa Western and Central,AFW,2023,46.4422416687012,509398589.0,1778.86434703356,
Africa Western and Central,AFW,2024,46.3004913330078,521764076.0,1816.34604380299,
Angola,AGO,1985,9.99211025238037,9779120.0,2896.78303600758,0.0
Angola,AGO,1986,11.4603796005249,10139450.0,2874.86018427609,0.0
Angola,AGO,1987,11.1706104278565,10497858.0,2890.07547573739,0.0
Angola,AGO,1988,9.44001007080078,10861291.0,2964.572344914,0.0
Angola,AGO,1989,10.4483404159546,11238562.0,2866.24611384236,0.0
Angola,AGO,1990,9.64206981658936,11626360.0,2675.05239370666,0.0
Angola,AGO,1991,10.1731996536255,12023529.0,2612.33170523819,
Angola,AGO,1992,11.4410495758057,12423712.0,2380.58274213388,
Angola,AGO,1993,,12827135.0,1752.72318662558,
Angola,AGO,1994,,13249764.0,1719.54294465223,
Angola,AGO,1995,,13699778.0,1912.51777523397,
Angola,AGO,1996,,14170973.0,2099.35045384819,
Angola,AGO,1997,,14660413.0,2176.87757986492,
Angola,AGO,1998,11.8974800109863,15159370.0,2203.98692701325,
Angola,AGO,1999,11.7708902359009,15667235.0,2179.06426975438,
Angola,AGO,2000,13.3690700531006,16194869.0,2172.46326720494,
Angola,AGO,2001,15.0013399124146,16747208.0,2189.17352158246,
Angola,AGO,2002,16.1495990753174,17327699.0,2404.97792071531,29.7741669107851
Angola,AGO,2003,,17943712.0,2403.40415157038,29.8069552741519
Angola,AGO,2004,,18600423.0,2583.32411461288,32.7033343298252
Angola,AGO,2005,,19291161.0,2843.3966357968,28.0139948974484
Angola,AGO,2006,,20015279.0,3065.05576243895,24.1285215642067
Angola,AGO,2007,,20778561.0,3336.36332465208,26.8723206787845
Angola,AGO,2008,22.7990207672119,21578655.0,3559.19522512236,31.0476642804707
Angola,AGO,2009,24.3320198059082,22414773.0,3494.80724466172,42.1126629946906
Angola,AGO,2010,28.2108038778932,23294825.0,3540.79159568381,29.7638327935383
Angola,AGO,2011,29.6869517832747,24218352.0,3528.16824373399,27.3662454536118
Angola,AGO,2012,,25177394.0,3682.35229322763,27.9685614009235
Angola,AGO,2013,,26165620.0,3716.29718727282,26.9937630528609
Angola,AGO,2014,,27160769.0,3746.81619978613,28.8734781928265
Angola,AGO,2015,,28157798.0,3641.72893919944,29.1086095935763
Angola,AGO,2016,54.4167987304753,29183070.0,3454.03317187119,30.134293482854
Angola,AGO,2017,,30234839.0,3328.8982124109,29.1829432051553
Angola,AGO,2018,,31297155.0,3196.79006983557,24.2002490160737
Angola,AGO,2019,,32375632.0,3083.97534427357,24.6757736004733
Angola,AGO,2020,,33451132.0,2864.16146036893,19.6439562319095
Angola,AGO,2021,53.1351542727131,34532429.0,2832.81777132286,15.9851660648707
Angola,AGO,2022,,35635029.0,2860.90251922246,14.1769859541901
Angola,AGO,2023,51.4839046246776,36749906.0,2809.15727975557,12.3076318613212
Angola,AGO,2024,,37885849.0,2845.47779302975,10.4110011927256
Albania,ALB,1985,,2964762.0,1818.02506971777,33.9319591391124
Albania,ALB,1986,,3022635.0,1883.74041369284,32.0348354243886
Albania,ALB,1987,,3083605.0,1831.94703921937,29.4538695223043
Albania,ALB,1988,,3142336.0,1772.17935790921,29.957542067619
Albania,ALB,1989,,3227943.0,1894.87827425617,32.8770715994479
Albania,ALB,1990,,3286542.0,1682.8810874018,30.360946807547
Albania,ALB,1991,,3266790.0,1218.96427317362,7.60311109567282
Albania,ALB,1992,,3247039.0,1138.23773998809,5.65668410228241
Albania,ALB,1993,,3227287.0,1254.67888414888,13.6761374504386
Albania,ALB,1994,,3207536.0,1367.22058963712,18.8965848987739
Albania,ALB,1995,,3187784.0,1558.96638565461,16.4271239839877
Albania,ALB,1996,,3168033.0,1683.76965547424,21.1475152669262
Albania,ALB,1997,,3148281.0,1495.90035328523,19.7587807672594
Albania,ALB,1998,,3128530.0,1630.43874131845,22.7895725962923
Albania,ALB,1999,,3108778.0,1841.80762760566,24.2715109633495
Albania,ALB,2000,,3089027.0,1991.91435867116,34.0401392244169
Albania,ALB,2001,,3060173.0,2188.91854451375,38.2280453184166
Albania,ALB,2002,74.5389175415039,3051010.0,2297.10853513924,38.5753358181086
Albania,ALB,2003,77.751823425293,3039616.0,2428.68934653563,36.7221284326025
Albania,ALB,2004,78.9801864624023,3026939.0,2567.29763687121,36.3319472329288
Albania,ALB,2005,82.9714279174805,3011487.0,2712.86983830331,38.3843892451909
Albania,ALB,2006,84.3257675170898,2992547.0,2894.36032580174,37.3389564722485
Albania,ALB,2007,86.2188568115234,2970017.0,3105.8796756386,35.6688758642439
Albania,ALB,2008,87.8338394165039,2947314.0,3345.98161761476,33.3056707670518
Albania,ALB,2009,89.3157196044922,2927519.0,3459.24695646692,32.4404588015772
Albania,ALB,2010,93.6818237304688,2913021.0,3579.82413181046,32.4926226328977
Albania,ALB,2011,95.4705276489258,2905195.0,3677.89457937717,33.8376091539876
Albania,ALB,2012,97.6086120605469,2860708.0,3771.84781862015,29.7150278852687
Albania,ALB,2013,102.903209514161,2816902.0,3895.89975621942,29.0566378899977
Albania,ALB,2014,103.321377531566,2773767.0,4045.11934884933,28.3047822758213
Albania,ALB,2015,102.440729325166,2731293.0,4199.53912925398,27.8134648405134
Albania,ALB,2016,99.170755047578,2689469.0,4431.55635814168,26.814346013014
Albania,ALB,2017,97.5743697537481,2648285.0,4648.23078660658,27.657593194662
Albania,ALB,2018,98.822387862215,2607733.0,4893.82375538717,27.1252994132038
Albania,ALB,2019,99.01515356567,2567801.0,5072.43648354739,25.2875256073276
Albania,ALB,2020,95.9294474518951,2528480.0,4980.61699524696,26.2183472454095
Albania,ALB,2021,97.665033031442,2489762.0,5511.75743402862,28.6722669213413
Albania,ALB,2022,97.3224714726407,2451636.0,5867.65096230557,26.8023654741294
Albania,ALB,2023,96.1368771236947,2414095.0,6198.17195301204,23.4392861436214
Albania,ALB,2024,108.355392456055,2377128.0,6549.23387415397,24.9514965978049
Andorra,AND,1985,,43825.0,29997.1003583755,
Andorra,AND,1986,,45734.0,29680.1468869682,
Andorra,AND,1987,,47653.0,30065.0120910051,
Andorra,AND,1988,,49416.0,30469.3585543245,
Andorra,AND,1989,,50620.0,31180.4269805435,
Andorra,AND,1990,,52597.0,31143.1615046334,
Andorra,AND,1991,,56667.0,29642.3199056721,
Andorra,AND,1992,,60200.0,28161.9557223134,
Andorra,AND,1993,,63272.0,26518.2460901533,
Andorra,AND,1994,,64612.0,26587.1507935057,
Andorra,AND,1995,,63912.0,27619.5190355779,
Andorra,AND,1996,,63984.0,28871.2296369485,
Andorra,AND,1997,,64700.0,31140.7043097433,
Andorra,AND,1998,,65382.0,31800.3790054979,
Andorra,AND,1999,,65710.0,32938.6592135008,
Andorra,AND,2000,,65685.0,34113.8334027285,
Andorra,AND,2001,,65852.0,36790.1209900717,
Andorra,AND,2002,82.6385192871094,66506.0,38084.5022003398,
Andorra,AND,2003,83.0041580200195,69486.0,39620.3387714274,
Andorra,AND,2004,79.7546005249023,74325.0,40054.3399679173,
Andorra,AND,2005,86.0663299560547,77421.0,40528.1938997392,
Andorra,AND,2006,85.2862777709961,79585.0,41322.0723316534,
Andorra,AND,2007,82.7160491943359,81877.0,40789.1781297264,
Andorra,AND,2008,82.462532043457,83495.0,37775.1438845998,
Andorra,AND,2009,82.9412994384766,83888.0,35604.4007343193,
Andorra,AND,2010,85.4886322021484,80706.0,36277.2814831059,
Andorra,AND,2011,86.196891784668,77783.0,37637.5045137987,
Andorra,AND,2012,87.2305068969727,76834.0,36206.9954432018,
Andorra,AND,2013,86.7936096191406,75194.0,35684.1861967511,
Andorra,AND,2014,88.978157043457,73737.0,37300.6419409868,
Andorra,AND,2015,91.2962188720703,72174.0,38654.95287916,
Andorra,AND,2016,94.6524124145508,72181.0,40085.0394278177,
Andorra,AND,2017,95.1090393066406,73763.0,39361.0807539996,
Andorra,AND,2018,95.9804306030273,75162.0,39242.1633307803,
Andorra,AND,2019,96.574333190918,76474.0,39346.2935180487,
Andorra,AND,2020,97.1500396728516,77380.0,34536.666145207,
Andorra,AND,2021,98.0404205322266,78364.0,36929.0364995869,
Andorra,AND,2022,98.5098724365234,79705.0,39780.4152991834,
Andorra,AND,2023,99.5086517333984,80856.0,40227.2524257376,
Andorra,AND,2024,101.923820495605,81938.0,41034.5266723078,
Arab World,ARB,1985,48.4849891662598,192563243.0,4324.14751771746,24.5709641947081
Arab World,ARB,1986,50.0637817382812,198509771.0,4161.66728600258,24.3821030460601
Arab World,ARB,1987,50.805290222168,204524595.0,4049.42926506575,21.6300152654571
Arab World,ARB,1988,50.9879608154297,210269696.0,4067.95408877729,22.6080253068675
Arab World,ARB,1989,51.5518798828125,215969068.0,4111.56985177814,17.8897456833376
Arab World,ARB,1990,54.0517387390137,223184294.0,4290.84865100714,30.1814997503642
Arab World,ARB,1991,54.1323509216309,228402316.0,4163.65955811749,21.3054186789294
Arab World,ARB,1992,53.1566009521484,234321565.0,4324.83264678975,22.3210495447703
Arab World,ARB,1993,53.5955200195312,240926205.0,4343.3444722659,22.7108323322241
Arab World,ARB,1994,55.2493782043457,247626514.0,4367.61318416936,21.045866018964
Arab World,ARB,1995,55.2427101135254,253952538.0,4377.94126760788,21.7216684679016
Arab World,ARB,1996,54.6554298400879,260229121.0,4478.2285300772,20.7818589120047
Arab World,ARB,1997,55.859058380127,266565183.0,4609.89246985117,18.58891247035
Arab World,ARB,1998,57.2500610351562,273094199.0,4714.10426634793,22.1245024125509
Arab World,ARB,1999,58.1433410644531,279709634.0,4730.37533617215,21.7744485405531
Arab World,ARB,2000,59.2162818908691,286548096.0,4910.08259157072,19.8200202599509
Arab World,ARB,2001,60.4908599853516,293580252.0,4892.98855329169,21.4434561128699
Arab World,ARB,2002,61.2261085510254,300691509.0,4835.589416667,20.9566528388048
Arab World,ARB,2003,62.7699584960938,307815105.0,4926.58928334869,21.1951808258635
Arab World,ARB,2004,64.0756912231445,315060277.0,5250.08375247516,21.4646866049704
Arab World,ARB,2005,63.4458312988281,322628451.0,5412.64941314351,21.3844839664435
Arab World,ARB,2006,63.5213584899902,330526310.0,5614.91183040313,22.5763756417823
Arab World,ARB,2007,62.4767303466797,338947976.0,5727.33322290223,25.3917495299491
Arab World,ARB,2008,62.5955390930176,347684619.0,5894.47746607478,26.3703354728968
Arab World,ARB,2009,64.5199203491211,356386673.0,5787.82712590845,28.2378996817184
Arab World,ARB,2010,64.951042175293,363568534.0,5948.12916468842,26.835298569653
Arab World,ARB,2011,66.7186431884766,372054934.0,6036.42083357432,24.2511733250075
Arab World,ARB,2012,67.1283721923828,381030177.0,6218.04632240872,23.6632157180556
Arab World,ARB,2013,65.3426971435547,390954281.0,6220.63858713989,24.4728483701068
Arab World,ARB,2014,65.7318267822266,400231008.0,6238.07256611906,25.3864708312404
Arab World,ARB,2015,66.154541015625,410190679.0,6290.55879501691,27.1020992913825
Arab World,ARB,2016,66.4599990844727,419808341.0,6366.04865571626,26.6537123894546
Arab World,ARB,2017,66.9350433349609,428315886.0,6322.52614443499,25.963007389019
Arab World,ARB,2018,67.0554885864258,435998060.0,6377.12047410411,24.9831193025342
Arab World,ARB,2019,67.3800735473633,444281315.0,6367.60443969474,25.9850644941023
Arab World,ARB,2020,67.2821731567383,453723239.0,5904.57124162288,24.2500330678182
Arab World,ARB,2021,68.0012435913086,460646603.0,6073.56224152636,24.8399026020341
Arab World,ARB,2022,69.4561386108398,471352066.0,6351.57184174657,24.8741040525192
Arab World,ARB,2023,68.6525421142578,482105978.0,6311.42160022415,26.1509389803015
Arab World,ARB,2024,68.8945465087891,492612632.0,6282.0327428409,26.811978102776
United Arab Emirates,ARE,1985,,1377911.0,80474.9897412582,
United Arab Emirates,ARE,1986,,1467383.0,64264.5368080093,
United Arab Emirates,ARE,1987,,1574244.0,61928.0879344204,
United Arab Emirates,ARE,1988,,1681788.0,56449.8913146917,
United Arab Emirates,ARE,1989,,1789851.0,59585.933573928,
United Arab Emirates,ARE,1990,,1898220.0,66481.6137644725,
United Arab Emirates,ARE,1991,,2006626.0,63430.9154589366,
United Arab Emirates,ARE,1992,,2114730.0,62201.6243358255,
United Arab Emirates,ARE,1993,,2222093.0,59942.8588607022,
United Arab Emirates,ARE,1994,,2328188.0,61156.65096174,
United Arab Emirates,ARE,1995,,2434662.0,62393.331494803,
United Arab Emirates,ARE,1996,,2597564.0,61871.367160368,
United Arab Emirates,ARE,1997,,2817410.0,61715.554967354,
United Arab Emirates,ARE,1998,,3040421.0,57355.7858290488,
United Arab Emirates,ARE,1999,,3266009.0,54943.7500978656,
United Arab Emirates,ARE,2000,,3493575.0,56939.2701807931,
United Arab Emirates,ARE,2001,,3723590.0,54169.4153530236,22.5025971503274
United Arab Emirates,ARE,2002,,3956826.0,52216.8753217152,22.5456815521944
United Arab Emirates,ARE,2003,,4192457.0,53619.1925678774,22.1297618369823
United Arab Emirates,ARE,2004,,4428967.0,55611.419401142,19.9785190602061
United Arab Emirates,ARE,2005,,4664790.0,55363.5661047143,20.1668488058722
United Arab Emirates,ARE,2006,,5009100.0,56629.9761392644,19.2703996822451
United Arab Emirates,ARE,2007,,5624635.0,52038.6159567932,25.1991828204692
United Arab Emirates,ARE,2008,,6302664.0,47922.6988207823,25.0980915438506
United Arab Emirates,ARE,2009,,6707058.0,42672.1987890808,31.6335487625593
United Arab Emirates,ARE,2010,,6869838.0,42328.8508165469,28.9193053739198
United Arab Emirates,ARE,2011,,7104538.0,43687.7782783233,24.7738271342481
United Arab Emirates,ARE,2012,,7391448.0,43958.5681120856,23.421423689147
United Arab Emirates,ARE,2013,,7693031.0,44312.6337162614,21.1407254569336
United Arab Emirates,ARE,2014,,8059440.0,44257.6514761082,22.1222022367368
United Arab Emirates,ARE,2015,,8505237.0,44910.334995523,21.643204001152
United Arab Emirates,ARE,2016,,8935095.0,45168.4982473243,20.9292537892622
United Arab Emirates,ARE,2017,,9223225.0,43293.0203824801,20.6035948096274
United Arab Emirates,ARE,2018,102.184448242188,9346701.0,43377.7858697225,21.1611309818493
United Arab Emirates,ARE,2019,101.747344264722,9445785.0,43468.4586811918,23.185328258013
United Arab Emirates,ARE,2020,99.1635400791877,9401038.0,39878.474427695,22.8266562576
United Arab Emirates,ARE,2021,103.210663324826,9575152.0,40935.8936567784,25.3830049451598
United Arab Emirates,ARE,2022,102.380981445312,10074977.0,41828.5553298104,26.058486930344
United Arab Emirates,ARE,2023,101.944972436447,10483751.0,41926.5823645673,26.6386707861598
United Arab Emirates,ARE,2024,102.129724902444,10986400.0,41605.4168670844,
Argentina,ARG,1985,70.6447067260742,30336441.0,8973.31874865813,17.5890669180019
Argentina,ARG,1986,70.5317306518555,30811980.0,9378.46866394349,17.4617642050861
Argentina,ARG,1987,70.3070983886719,31291762.0,9484.45876638052,19.5548660012086
Argentina,ARG,1988,70.9180603027344,31780532.0,9236.80771302535,18.6400388971926
Argentina,ARG,1989,,32270948.0,8445.4100923428,15.5146982752804
Argentina,ARG,1990,72.95556640625,32755901.0,8115.09386370753,13.9969815756662
Argentina,ARG,1991,74.1312637329102,33230294.0,8729.82318518892,14.6369773950796
Argentina,ARG,1992,,33693527.0,9293.18692251748,16.7024057741857
Argentina,ARG,1993,,34152717.0,9920.67358582437,19.6881104233422
Argentina,ARG,1994,70.8677520751953,34613491.0,10359.8927204871,19.9656232520199
Argentina,ARG,1995,,35070020.0,9934.10776139515,18.5004105114971
Argentina,ARG,1996,78.4926071166992,35513793.0,10352.1400002191,19.6238724452255
Argentina,ARG,1997,74.4772796630859,35947791.0,11056.6881331002,20.8260515469902
Argentina,ARG,1998,80.6520309448242,36372860.0,11348.2022124673,20.9707691548621
